AURIX TC26x B-Step, 2.5MB FLASH, 2 cores, HSM: no, EMEM: yes, CPU speed: 200.000000MHz
CoreId,CoreArch,PCache[KB],DCache[KB],PSPR[KB],DSPR[KB],LADDR
CPU1	1.6P	16	8	32	120	6
C_MODE,DCACHE,PCACHE,DSECS,DSEC,VECMATH,WORDS,EXEC,CLK,VAR_CLK[ticks],IST,VAR_IST,MCNT1,VAR_MCNT1,MCNT2,VAR_MCNT2,MCNT3,VAR_MCNT3
1,1,0,af000000,DFlash,VecWrite,256,30,2165.00,  0.00,1822.00,  0.00,  0.00,  0.00,  0.00,  0.00,516.00,  0.00
1,1,0,af000000,DFlash,VecWrite,512,30,4213.00,  0.00,3614.00,  0.00,  0.00,  0.00,  0.00,  0.00,1028.00,  0.00
1,1,0,af000000,DFlash,VecWrite,1024,30,8372.13,339.98,7216.57, 99.98,  0.00,  0.00,  0.00,  0.00,2054.53, 13.64
1,1,0,af000000,DFlash,VecWrite,2048,30,16626.20,468.46,14403.13,138.94,  0.00,  0.00,  0.00,  0.00,4105.00, 18.71
1,1,0,af000000,DFlash,VecWrite,4096,30,33134.77,636.78,28776.26,189.34,  0.00,  0.00,  0.00,  0.00,8205.97, 25.41
2,1,0,af000000,DFlash,VecWrite,256,30,2165.00,  0.00,1822.00,  0.00,  4.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecWrite,512,30,4213.00,  0.00,3614.00,  0.00,  4.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecWrite,1024,30,8373.07,345.01,7216.63,100.34,  5.53,  8.26,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecWrite,2048,30,16564.37,341.24,14384.63,100.34,  5.53,  8.26,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecWrite,4096,30,33136.60,641.47,28776.33,189.51, 10.13, 15.64,  0.00,  0.00,  0.00,  0.00
3,1,0,af000000,DFlash,VecWrite,256,30,2165.00,  0.00,1822.00,  0.00,264.00,  0.00,122.00,  0.00,226.00,  0.00
3,1,0,af000000,DFlash,VecWrite,512,30,4213.00,  0.00,3614.00,  0.00,520.00,  0.00,122.00,  0.00,482.00,  0.00
3,1,0,af000000,DFlash,VecWrite,1024,30,8372.27,340.70,7216.57, 99.98,1035.90, 21.00,170.20,259.56,997.20, 17.23
3,1,0,af000000,DFlash,VecWrite,2048,30,16625.93,467.46,14403.13,138.94,2063.80, 29.18,216.97,355.33,2024.17, 23.08
3,1,0,af000000,DFlash,VecWrite,4096,30,33073.00,564.00,28757.70,167.10,4115.70, 35.10,264.93,428.80,4075.70, 29.10
0,1,0,af000000,DFlash,VecPower,256,30,32636.87,572.60,3157.70,167.10,13832.47, 22.40,16390.77, 14.30,  0.00,  0.00
0,1,0,af000000,DFlash,VecPower,512,30,65147.87,808.28,6304.03,235.71,27666.33, 31.42,32781.53, 20.93,  0.00,  0.00
0,1,0,af000000,DFlash,VecPower,1024,30,129726.10,831.81,12467.23,243.42,55316.70, 32.32,65551.66, 21.98,  0.00,  0.00
0,1,0,af000000,DFlash,VecPower,2048,30,258660.20,774.84,24728.67,225.48,110609.30, 29.99,131084.80, 19.88,  0.00,  0.00
0,1,0,af000000,DFlash,VecPower,4096,30,516711.70,1156.75,49306.00,337.02,221201.30, 44.68,262157.30, 30.22,  0.00,  0.00
1,1,0,af000000,DFlash,VecPower,256,30,32639.13,579.41,3157.77,167.30,  0.00,  0.00,  0.00,  0.00,1035.27, 21.80
1,1,0,af000000,DFlash,VecPower,512,30,65148.27,808.93,6304.03,235.71,  0.00,  0.00,  0.00,  0.00,2068.90, 30.64
1,1,0,af000000,DFlash,VecPower,1024,30,129710.10,810.79,12462.57,237.57,  0.00,  0.00,  0.00,  0.00,4119.10, 31.12
1,1,0,af000000,DFlash,VecPower,2048,30,258627.30,759.11,24718.77,220.97,  0.00,  0.00,  0.00,  0.00,8210.77, 28.76
1,1,0,af000000,DFlash,VecPower,4096,30,516673.30,1134.93,49294.77,332.03,  0.00,  0.00,  0.00,  0.00,16402.83, 43.43
2,1,0,af000000,DFlash,VecPower,256,30,32636.80,572.41,3157.70,167.10,  8.60, 13.80,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecPower,512,30,65146.68,806.04,6303.97,235.58, 14.73, 19.46,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecPower,1024,30,129697.70,813.35,12458.57,236.72, 16.03, 19.99,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecPower,2048,30,258624.80,754.47,24718.04,219.58, 13.40, 18.19,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecPower,4096,30,516674.40,1136.41,49294.10,330.07, 13.40, 27.35,  0.00,  0.00,  0.00,  0.00
3,1,0,af000000,DFlash,VecPower,256,30,32639.20,579.64,3157.77,167.30,275.70, 35.10,6703.93,434.84,27911.23, 33.71
3,1,0,af000000,DFlash,VecPower,512,30,65146.73,806.16,6304.03,235.71,547.30, 49.49,13292.70,604.88,55830.07, 47.26
3,1,0,af000000,DFlash,VecPower,1024,30,129706.90,809.21,12461.90,236.95,1062.73, 50.10,26126.67,605.78,111641.90, 48.27
3,1,0,af000000,DFlash,VecPower,2048,30,258662.30,776.08,24730.00,226.85,2082.63, 48.40,51675.10,580.31,223254.20, 47.44
3,1,0,af000000,DFlash,VecPower,4096,30,516711.00,1153.14,49306.00,337.02,4130.63, 71.27,102875.20,864.53,446486.00, 69.05
0,1,0,af000000,DFlash,VecSqrt,256,30,14667.20,340.12,3122.57, 99.98,355.47, 13.28,743.93,  9.36,  0.00,  0.00
0,1,0,af000000,DFlash,VecSqrt,512,30,27339.47,574.96,5719.70,167.10,488.47, 22.40,1387.30, 15.27,  0.00,  0.00
0,1,0,af000000,DFlash,VecSqrt,1024,30,52559.14,723.51,10876.83,207.58,749.40, 27.73,2670.60, 18.73,  0.00,  0.00
0,1,0,af000000,DFlash,VecSqrt,2048,30,102909.00,816.03,21168.57,237.57,1268.07, 31.50,5235.47, 21.42,  0.00,  0.00
0,1,0,af000000,DFlash,VecSqrt,4096,30,258450.30,755.14,58000.69,220.83,9455.90, 29.32,13423.33, 20.06,  0.00,  0.00
1,1,0,af000000,DFlash,VecSqrt,256,30,14670.53,358.05,3122.63,100.34,  0.00,  0.00,  0.00,  0.00,552.47, 13.28
1,1,0,af000000,DFlash,VecSqrt,512,30,27341.67,576.77,5719.70,167.10,  0.00,  0.00,  0.00,  0.00,1069.37, 22.10
1,1,0,af000000,DFlash,VecSqrt,1024,30,52561.13,724.13,10876.90,207.73,  0.00,  0.00,  0.00,  0.00,2098.13, 27.14
1,1,0,af000000,DFlash,VecSqrt,2048,30,102898.70,815.21,21164.57,236.72,  0.00,  0.00,  0.00,  0.00,4152.63, 31.08
1,1,0,af000000,DFlash,VecSqrt,4096,30,258450.30,754.61,58000.10,219.71,  0.00,  0.00,  0.00,  0.00,9267.63, 28.57
2,1,0,af000000,DFlash,VecSqrt,256,30,14667.67,342.63,3122.57, 99.98,  5.53,  8.26,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecSqrt,512,30,27277.27,478.16,5701.13,138.94,  7.07, 11.47,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecSqrt,1024,30,52493.20,652.32,10858.33,189.51, 10.13, 15.64,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecSqrt,2048,30,102928.30,834.43,21172.57,242.43, 16.43, 20.07,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecSqrt,4096,30,258448.80,755.14,57999.44,218.51, 13.37, 18.13,  0.00,  0.00,  0.00,  0.00
3,1,0,af000000,DFlash,VecSqrt,256,30,14669.80,346.07,3122.57, 99.98,747.90, 21.00,9795.57,256.59,7007.83, 20.46
3,1,0,af000000,DFlash,VecSqrt,512,30,27338.87,573.18,5719.70,167.10,1395.73, 35.20,17825.04,427.18,14055.13, 33.18
3,1,0,af000000,DFlash,VecSqrt,1024,30,52560.06,725.61,10876.90,207.73,2683.67, 43.98,33796.90,542.11,28142.80, 41.86
3,1,0,af000000,DFlash,VecSqrt,2048,30,102913.00,821.23,21169.23,238.26,5255.10, 50.62,65669.48,610.98,56314.00, 48.15
3,1,0,af000000,DFlash,VecSqrt,4096,30,258484.70,764.20,58010.67,223.08,13442.53, 47.40,178254.20,566.61,111607.20, 46.21
0,1,0,af000000,DFlash,VecDivide,256,30,1159.00,  0.00,926.00,  0.00,  1.00,  0.00,262.00,  0.00,  0.00,  0.00
0,1,0,af000000,DFlash,VecDivide,512,30,2183.00,  0.00,1822.00,  0.00,  1.00,  0.00,518.00,  0.00,  0.00,  0.00
0,1,0,af000000,DFlash,VecDivide,1024,30,4231.00,  0.00,3614.00,  0.00,  1.00,  0.00,1030.00,  0.00,  0.00,  0.00
0,1,0,af000000,DFlash,VecDivide,2048,30,8390.50,341.96,7216.57, 99.98,  3.50, 13.46,2055.70,  9.15,  0.00,  0.00
0,1,0,af000000,DFlash,VecDivide,4096,30,16644.50,469.58,14403.13,138.94,  6.00, 18.71,4105.40, 12.72,  0.00,  0.00
1,1,0,af000000,DFlash,VecDivide,256,30,1159.00,  0.00,926.00,  0.00,  0.00,  0.00,  0.00,  0.00,259.00,  0.00
1,1,0,af000000,DFlash,VecDivide,512,30,2183.00,  0.00,1822.00,  0.00,  0.00,  0.00,  0.00,  0.00,515.00,  0.00
1,1,0,af000000,DFlash,VecDivide,1024,30,4231.00,  0.00,3614.00,  0.00,  0.00,  0.00,  0.00,  0.00,1027.00,  0.00
1,1,0,af000000,DFlash,VecDivide,2048,30,8390.50,341.96,7216.57, 99.98,  0.00,  0.00,  0.00,  0.00,2053.53, 13.64
1,1,0,af000000,DFlash,VecDivide,4096,30,16644.43,469.33,14403.13,138.94,  0.00,  0.00,  0.00,  0.00,4104.03, 18.83
2,1,0,af000000,DFlash,VecDivide,256,30,1159.00,  0.00,926.00,  0.00,  4.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecDivide,512,30,2183.00,  0.00,1822.00,  0.00,  4.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecDivide,1024,30,4231.00,  0.00,3614.00,  0.00,  4.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecDivide,2048,30,8390.40,341.42,7216.57, 99.98,  5.53,  8.26,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecDivide,4096,30,16645.17,472.08,14403.13,138.94,  7.07, 11.47,  0.00,  0.00,  0.00,  0.00
3,1,0,af000000,DFlash,VecDivide,256,30,1159.00,  0.00,926.00,  0.00,136.00,  0.00,145.00,  0.00, 90.00,  0.00
3,1,0,af000000,DFlash,VecDivide,512,30,2183.00,  0.00,1822.00,  0.00,264.00,  0.00,145.00,  0.00,218.00,  0.00
3,1,0,af000000,DFlash,VecDivide,1024,30,4231.00,  0.00,3614.00,  0.00,520.00,  0.00,145.00,  0.00,474.00,  0.00
3,1,0,af000000,DFlash,VecDivide,2048,30,8390.50,341.96,7216.57, 99.98,1035.90, 21.00,193.87,263.16,989.10, 16.69
3,1,0,af000000,DFlash,VecDivide,4096,30,16645.33,472.71,14403.20,139.19,2063.80, 29.18,241.57,361.35,2016.30, 23.60
0,1,0,60004000,lDSPR,VecSum,256,30,7330.00,  0.00,2081.00,  0.00,257.00,  0.00,773.00,  0.00,  0.00,  0.00
0,1,0,60004000,lDSPR,VecSum,512,30,14562.00,344.65,4147.57, 99.98,515.50, 13.46,1542.73,  9.33,  0.00,  0.00
0,1,0,60004000,lDSPR,VecSum,1024,30,29023.60,568.80,8280.70,167.10,1032.47, 22.40,3082.20, 15.60,  0.00,  0.00
0,1,0,60004000,lDSPR,VecSum,2048,30,57884.87,757.75,16528.47,222.93,2063.87, 29.73,6159.20, 20.40,  0.00,  0.00
0,1,0,60004000,lDSPR,VecSum,4096,30,115348.60,813.80,32946.90,238.99,4116.23, 31.66,12306.63, 22.05,  0.00,  0.00
1,1,0,60004000,lDSPR,VecSum,256,30,7393.73,343.21,2099.57, 99.98,  0.00,  0.00,  0.00,  0.00,518.47, 13.28
1,1,0,60004000,lDSPR,VecSum,512,30,14561.20,340.34,4147.57, 99.98,  0.00,  0.00,  0.00,  0.00,1030.50, 13.46
1,1,0,60004000,lDSPR,VecSum,1024,30,29024.73,572.22,8280.77,167.30,  0.00,  0.00,  0.00,  0.00,2059.33, 22.00
1,1,0,60004000,lDSPR,VecSum,2048,30,57884.20,756.41,16528.47,222.93,  0.00,  0.00,  0.00,  0.00,4114.53, 29.07
1,1,0,60004000,lDSPR,VecSum,4096,30,115301.70,800.27,32932.96,234.87,  0.00,  0.00,  0.00,  0.00,8213.23, 30.44
2,1,0,60004000,lDSPR,VecSum,256,30,7330.00,  0.00,2081.00,  0.00,  4.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,1,0,60004000,lDSPR,VecSum,512,30,14561.60,342.50,4147.57, 99.98,  5.53,  8.26,  0.00,  0.00,  0.00,  0.00
2,1,0,60004000,lDSPR,VecSum,1024,30,29024.40,571.20,8280.70,167.10,  8.60, 13.80,  0.00,  0.00,  0.00,  0.00
2,1,0,60004000,lDSPR,VecSum,2048,30,57885.80,759.65,16528.40,222.80, 13.20, 18.40,  0.00,  0.00,  0.00,  0.00
2,1,0,60004000,lDSPR,VecSum,4096,30,115331.40,808.66,32942.17,237.12, 16.07, 20.04,  0.00,  0.00,  0.00,  0.00
3,1,0,60004000,lDSPR,VecSum,256,30,7330.00,  0.00,2081.00,  0.00,264.00,  0.00,6270.00,  0.00,  0.00,  0.00
3,1,0,60004000,lDSPR,VecSum,512,30,14561.60,342.50,4147.57, 99.98,523.90, 21.00,12461.30,254.72,  3.80, 20.46
3,1,0,60004000,lDSPR,VecSum,1024,30,29023.13,567.40,8280.70,167.10,1043.70, 35.10,24842.27,420.80, 11.33, 34.00
3,1,0,60004000,lDSPR,VecSum,2048,30,57884.46,756.95,16528.47,222.93,2079.40, 46.80,49558.97,561.95, 22.60, 45.20
3,1,0,60004000,lDSPR,VecSum,4096,30,115351.00,815.74,32947.57,239.77,4135.13, 50.60,98799.37,603.95, 30.43, 48.95
0,1,0,60004000,lDSPR,VecMax,256,30,7462.07,  0.36,2573.00,  0.00,257.00,  0.00,694.10,  0.54,  0.00,  0.00
0,1,0,60004000,lDSPR,VecMax,512,30,14748.00,  0.00,5113.00,  0.00,513.00,  0.00,1383.00,  0.00,  0.00,  0.00
0,1,0,60004000,lDSPR,VecMax,1024,30,29523.77,578.34,10252.77,167.30,1032.47, 22.40,2769.10, 15.30,  0.00,  0.00
0,1,0,60004000,lDSPR,VecMax,2048,30,58847.57,763.50,20468.47,222.93,2063.87, 29.73,5530.33, 20.50,  0.00,  0.00
0,1,0,60004000,lDSPR,VecMax,4096,30,117257.10,818.92,40823.57,239.77,4116.33, 31.78,11045.63, 22.03,  0.00,  0.00
1,1,0,60004000,lDSPR,VecMax,256,30,7525.90,344.11,2591.57, 99.98,  0.00,  0.00,  0.00,  0.00, 65.47, 13.28
1,1,0,60004000,lDSPR,VecMax,512,30,14748.00,  0.00,5113.00,  0.00,  0.00,  0.00,  0.00,  0.00,122.00,  0.00
1,1,0,60004000,lDSPR,VecMax,1024,30,29521.67,572.02,10252.70,167.10,  0.00,  0.00,  0.00,  0.00,248.33, 22.00
1,1,0,60004000,lDSPR,VecMax,2048,30,58844.26,756.87,20468.40,222.80,  0.00,  0.00,  0.00,  0.00,491.60, 29.04
1,1,0,60004000,lDSPR,VecMax,4096,30,117243.30,804.28,40820.16,236.25,  0.00,  0.00,  0.00,  0.00,967.97, 30.97
2,1,0,60004000,lDSPR,VecMax,256,30,7525.63,342.68,2591.57, 99.98,  5.53,  8.26,  0.00,  0.00,  0.00,  0.00
2,1,0,60004000,lDSPR,VecMax,512,30,14811.73,343.21,5131.57, 99.98,  5.53,  8.26,  0.00,  0.00,  0.00,  0.00
2,1,0,60004000,lDSPR,VecMax,1024,30,29523.20,576.62,10252.77,167.30,  8.60, 13.80,  0.00,  0.00,  0.00,  0.00
2,1,0,60004000,lDSPR,VecMax,2048,30,58846.96,762.29,20468.47,222.93, 13.20, 18.40,  0.00,  0.00,  0.00,  0.00
2,1,0,60004000,lDSPR,VecMax,4096,30,117236.80,810.21,40818.22,237.24, 16.07, 20.04,  0.00,  0.00,  0.00,  0.00
3,1,0,60004000,lDSPR,VecMax,256,30,7526.27,346.09,2591.57, 99.98,523.90, 21.00,6154.73,257.05,  3.80, 20.46
3,1,0,60004000,lDSPR,VecMax,512,30,14811.00,339.27,5131.57, 99.98,1035.90, 21.00,12120.67,251.31,  3.80, 20.46
3,1,0,60004000,lDSPR,VecMax,1024,30,29521.73,572.20,10252.77,167.30,2067.70, 35.10,24156.60,424.80, 11.33, 34.00
3,1,0,60004000,lDSPR,VecMax,2048,30,58845.83,760.02,20468.47,222.93,4127.40, 46.80,48154.64,563.79, 22.73, 45.47
3,1,0,60004000,lDSPR,VecMax,4096,30,117260.70,822.79,40824.90,241.49,8231.33, 50.88,95982.87,609.36, 30.70, 49.33
0,1,0,60004000,lDSPR,VecWave,256,30,15113.97,344.47,9264.57, 99.98,1283.47, 13.28,2054.73,  9.33,  0.00,  0.00
0,1,0,60004000,lDSPR,VecWave,512,30,30025.50,477.06,18499.13,138.94,2566.00, 18.71,4104.47, 12.97,  0.00,  0.00
0,1,0,60004000,lDSPR,VecWave,1024,30,59977.30,766.62,37005.46,222.93,5135.87, 29.73,8207.30, 20.60,  0.00,  0.00
0,1,0,60004000,lDSPR,VecWave,2048,30,119469.90,804.89,73898.57,234.60,10259.67, 31.20,16401.93, 21.39,  0.00,  0.00
0,1,0,60004000,lDSPR,VecWave,4096,30,238162.60,763.98,147599.40,222.21,20496.00, 29.52,32783.60, 20.38,  0.00,  0.00
1,1,0,60004000,lDSPR,VecWave,256,30,15113.27,340.70,9264.57, 99.98,  0.00,  0.00,  0.00,  0.00,2053.47, 13.28
1,1,0,60004000,lDSPR,VecWave,512,30,30089.40,574.21,18517.77,167.30,  0.00,  0.00,  0.00,  0.00,4106.37, 22.10
1,1,0,60004000,lDSPR,VecWave,1024,30,59976.93,765.90,37005.47,222.93,  0.00,  0.00,  0.00,  0.00,8209.77, 29.54
1,1,0,60004000,lDSPR,VecWave,2048,30,119468.40,802.44,73898.57,234.60,  0.00,  0.00,  0.00,  0.00,16405.73, 30.79
1,1,0,60004000,lDSPR,VecWave,4096,30,238157.90,755.61,147598.10,219.71,  0.00,  0.00,  0.00,  0.00,32785.84, 28.90
2,1,0,60004000,lDSPR,VecWave,256,30,15113.87,343.93,9264.57, 99.98,1285.53,  8.26,  0.00,  0.00,  0.00,  0.00
2,1,0,60004000,lDSPR,VecWave,512,30,30089.73,575.24,18517.70,167.10,2568.60, 13.80,  0.00,  0.00,  0.00,  0.00
2,1,0,60004000,lDSPR,VecWave,1024,30,59977.79,767.60,37005.39,222.80,5133.20, 18.40,  0.00,  0.00,  0.00,  0.00
2,1,0,60004000,lDSPR,VecWave,2048,30,119505.10,841.77,73907.89,244.44,10256.50, 20.18,  0.00,  0.00,  0.00,  0.00
2,1,0,60004000,lDSPR,VecWave,4096,30,238157.80,754.78,147598.00,219.57,20493.40, 18.19,  0.00,  0.00,  0.00,  0.00
3,1,0,60004000,lDSPR,VecWave,256,30,15050.00,  0.00,9246.00,  0.00,776.00,  0.00,9639.00,  0.00,  0.00,  0.00
3,1,0,60004000,lDSPR,VecWave,512,30,30090.50,577.57,18517.77,167.30,1555.70, 35.10,19254.20,429.66, 11.47, 34.40
3,1,0,60004000,lDSPR,VecWave,1024,30,59977.50,767.02,37005.47,222.93,3103.40, 46.80,38339.64,569.29, 22.80, 45.60
3,1,0,60004000,lDSPR,VecWave,2048,30,119474.90,807.82,73899.91,235.38,6182.43, 49.79,76302.14,598.98, 30.20, 48.71
3,1,0,60004000,lDSPR,VecWave,4096,30,238159.80,759.62,147598.80,220.97,12319.83, 46.42,152007.20,563.54, 23.50, 45.21
0,1,0,60004000,lDSPR,VecLUT,256,30,11758.53,342.14,5427.57, 99.98,515.47, 13.28,1542.73,  9.33,  0.00,  0.00
0,1,0,60004000,lDSPR,VecLUT,512,30,23341.73,474.20,10822.13,138.94,1030.00, 18.71,3080.43, 12.85,  0.00,  0.00
0,1,0,60004000,lDSPR,VecLUT,1024,30,46572.53,710.03,21629.83,207.58,2061.40, 27.73,6157.57, 19.16,  0.00,  0.00
0,1,0,60004000,lDSPR,VecLUT,2048,30,92815.17,800.23,43181.57,234.60,4115.73, 31.32,12306.07, 21.63,  0.00,  0.00
0,1,0,60004000,lDSPR,VecLUT,4096,30,184876.80,744.68,86160.36,218.37,8207.73, 29.03,24591.46, 20.14,  0.00,  0.00
1,1,0,60004000,lDSPR,VecLUT,256,30,11759.30,346.27,5427.57, 99.98,  0.00,  0.00,  0.00,  0.00,1541.50, 13.46
1,1,0,60004000,lDSPR,VecLUT,512,30,23341.34,472.70,10822.13,138.94,  0.00,  0.00,  0.00,  0.00,3079.97, 18.58
1,1,0,60004000,lDSPR,VecLUT,1024,30,46572.47,709.90,21629.90,207.73,  0.00,  0.00,  0.00,  0.00,6159.17, 27.21
1,1,0,60004000,lDSPR,VecLUT,2048,30,92838.50,819.87,43188.23,240.61,  0.00,  0.00,  0.00,  0.00,12310.40, 31.52
1,1,0,60004000,lDSPR,VecLUT,4096,30,184874.00,739.48,86159.76,217.35,  0.00,  0.00,  0.00,  0.00,24593.73, 28.65
2,1,0,60004000,lDSPR,VecLUT,256,30,11758.50,341.96,5427.57, 99.98,1285.53,  8.26,  0.00,  0.00,  0.00,  0.00
2,1,0,60004000,lDSPR,VecLUT,512,30,23342.13,475.71,10822.13,138.94,2567.07, 11.47,  0.00,  0.00,  0.00,  0.00
2,1,0,60004000,lDSPR,VecLUT,1024,30,46573.14,711.39,21629.90,207.73,5131.67, 17.14,  0.00,  0.00,  0.00,  0.00
2,1,0,60004000,lDSPR,VecLUT,2048,30,92837.23,818.21,43187.57,239.77,10256.33, 19.93,  0.00,  0.00,  0.00,  0.00
2,1,0,60004000,lDSPR,VecLUT,4096,30,184875.70,743.00,86159.76,217.35,20493.33, 18.07,  0.00,  0.00,  0.00,  0.00
3,1,0,60004000,lDSPR,VecLUT,256,30,11695.00,  0.00,5409.00,  0.00,776.00,  0.00,7564.00,  0.00,  0.00,  0.00
3,1,0,60004000,lDSPR,VecLUT,512,30,23343.20,479.68,10822.13,138.94,1551.80, 29.18,15083.13,355.96,  7.67, 28.69
3,1,0,60004000,lDSPR,VecLUT,1024,30,46572.00,708.83,21629.83,207.58,3099.50, 43.60,30071.37,526.30, 18.97, 42.41
3,1,0,60004000,lDSPR,VecLUT,2048,30,92846.30,829.86,43190.24,243.42,6183.70, 51.45,59910.00,615.29, 30.90, 49.63
3,1,0,60004000,lDSPR,VecLUT,4096,30,184876.80,744.15,86160.43,218.48,12319.70, 46.18,119205.40,550.44, 23.23, 44.77
0,1,0,60004000,lDSPR,VecGain,256,30,7405.50,341.40,2864.57, 99.98,  3.47, 13.28,1286.83,  9.51,  0.00,  0.00
0,1,0,60004000,lDSPR,VecGain,512,30,14572.93,338.91,5680.57, 99.98,  3.50, 13.46,2566.77,  9.33,  0.00,  0.00
0,1,0,60004000,lDSPR,VecGain,1024,30,28973.00,475.22,11331.20,139.19,  5.97, 18.58,5128.47, 12.84,  0.00,  0.00
0,1,0,60004000,lDSPR,VecGain,2048,30,57834.20,707.06,22650.90,207.73, 13.40, 27.73,10253.57, 19.07,  0.00,  0.00
0,1,0,60004000,lDSPR,VecGain,4096,30,115377.80,838.12,45236.53,245.48, 20.93, 32.62,20499.13, 22.68,  0.00,  0.00
1,1,0,60004000,lDSPR,VecGain,256,30,7405.67,342.86,2864.57, 99.98,  0.00,  0.00,  0.00,  0.00,773.47, 13.28
1,1,0,60004000,lDSPR,VecGain,512,30,14573.80,343.57,5680.57, 99.98,  0.00,  0.00,  0.00,  0.00,1541.50, 13.46
1,1,0,60004000,lDSPR,VecGain,1024,30,29035.13,567.40,11349.70,167.10,  0.00,  0.00,  0.00,  0.00,3082.33, 22.01
1,1,0,60004000,lDSPR,VecGain,2048,30,57833.93,706.46,22650.83,207.58,  0.00,  0.00,  0.00,  0.00,6159.17, 27.21
1,1,0,60004000,lDSPR,VecGain,4096,30,115367.80,821.91,45233.90,241.49,  0.00,  0.00,  0.00,  0.00,12310.13, 31.05
2,1,0,60004000,lDSPR,VecGain,256,30,7404.93,338.91,2864.57, 99.98,  5.53,  8.26,  0.00,  0.00,  0.00,  0.00
2,1,0,60004000,lDSPR,VecGain,512,30,14573.73,343.21,5680.57, 99.98,  5.53,  8.26,  0.00,  0.00,  0.00,  0.00
2,1,0,60004000,lDSPR,VecGain,1024,30,28972.27,472.45,11331.13,138.94,  7.07, 11.47,  0.00,  0.00,  0.00,  0.00
2,1,0,60004000,lDSPR,VecGain,2048,30,57834.87,708.55,22650.90,207.73, 11.67, 17.14,  0.00,  0.00,  0.00,  0.00
2,1,0,60004000,lDSPR,VecGain,4096,30,115362.20,816.19,45231.90,238.99, 16.30, 19.88,  0.00,  0.00,  0.00,  0.00
3,1,0,60004000,lDSPR,VecGain,256,30,7342.00,  0.00,2846.00,  0.00,264.00,  0.00,6027.93,  0.36,  0.00,  0.00
3,1,0,60004000,lDSPR,VecGain,512,30,14573.27,340.70,5680.57, 99.98,523.90, 21.00,11962.77,252.22,  3.80, 20.46
3,1,0,60004000,lDSPR,VecGain,1024,30,29036.20,570.62,11349.77,167.30,1043.70, 35.10,23833.03,423.34, 11.30, 33.90
3,1,0,60004000,lDSPR,VecGain,2048,30,57834.87,708.55,22650.90,207.73,2075.50, 43.60,47479.40,526.57, 18.87, 42.19
3,1,0,60004000,lDSPR,VecGain,4096,30,115376.20,835.45,45236.53,245.48,4135.73, 51.50,94728.52,620.21, 31.07, 49.95
0,1,0,60004000,lDSPR,VecRead,256,30,2206.00,  0.00,1569.00,  0.00,  1.00,  0.00,773.00,  0.00,  0.00,  0.00
0,1,0,60004000,lDSPR,VecRead,512,30,4254.00,  0.00,3105.00,  0.00,  1.00,  0.00,1541.00,  0.00,  0.00,  0.00
0,1,0,60004000,lDSPR,VecRead,1024,30,8413.97,344.47,6195.57, 99.98,  3.50, 13.46,3078.73,  9.33,  0.00,  0.00
0,1,0,60004000,lDSPR,VecRead,2048,30,16668.34,472.70,12358.13,138.94,  6.00, 18.71,6152.40, 12.72,  0.00,  0.00
0,1,0,60004000,lDSPR,VecRead,4096,30,33178.87,644.69,24683.26,189.34, 10.93, 25.33,12299.80, 17.34,  0.00,  0.00
1,1,0,60004000,lDSPR,VecRead,256,30,2206.00,  0.00,1569.00,  0.00,  0.00,  0.00,  0.00,  0.00,260.00,  0.00
1,1,0,60004000,lDSPR,VecRead,512,30,4254.00,  0.00,3105.00,  0.00,  0.00,  0.00,  0.00,  0.00,516.00,  0.00
1,1,0,60004000,lDSPR,VecRead,1024,30,8413.83,343.75,6195.57, 99.98,  0.00,  0.00,  0.00,  0.00,1030.47, 13.28
1,1,0,60004000,lDSPR,VecRead,2048,30,16668.27,472.45,12358.13,138.94,  0.00,  0.00,  0.00,  0.00,2056.90, 18.33
1,1,0,60004000,lDSPR,VecRead,4096,30,33178.73,644.35,24683.26,189.34,  0.00,  0.00,  0.00,  0.00,4109.73, 24.82
2,1,0,60004000,lDSPR,VecRead,256,30,2206.00,  0.00,1569.00,  0.00,  4.00,  0.00,  0.00,  0.00,  0.00,  0.00
